,dt,open,close,high,low,vol,ts,close_nxt30min,close_diff_nxt30min,close_diffrate_nxt30min,label1,k,d,j,duanxian,pianliEMA,pianli,atr,obv,m5,m10,predict_score
7986,2024-02-01 01:37:00,53.495,53.435,53.504,53.435,88400,1706722620,53.8,0.3649999999999949,0.0068307289229904535,True,70.52913904217571,73.5301743768305,64.52706837286615,7.917491130878375,-6.272105212249844e-05,-0.0018207461547203798,0.05007142857142861,-10034922,-10002293.32619052,-9965334.943900745,0.5743014
8001,2024-02-01 01:52:00,53.545,53.619,53.619,53.545,139164,1706723520,53.875,0.2560000000000002,0.004774426975512416,True,54.21610477319649,62.32092765009458,38.00645901940031,46.16700034012557,0.0003273418493154333,0.0022036663868013457,0.05378571428571531,-10124330,-10232155.755249556,-10118933.723098328,0.5206971
8002,2024-02-01 01:53:00,53.605,53.605,53.61,53.58,85656,1706723580,53.86,0.25500000000000256,0.004757018934800906,True,55.62585237768869,61.87458929860085,43.12837853586436,60.9534258862753,0.0012559140406043087,0.0031130584231820594,0.053357142857143866,-10209986,-10224765.836833037,-10122504.400623884,0.5206971
8003,2024-02-01 01:54:00,53.588,53.552,53.605,53.552,79280,1706723640,53.799,0.2469999999999999,0.004612339408425453,True,55.91746221917614,61.477447493305874,44.797491670916656,65.05263718878975,0.0017520712552475763,0.0027443856845341115,0.05071428571428628,-10289266,-10246265.891222026,-10129044.071187653,0.5206971
8004,2024-02-01 01:55:00,53.525,53.59,53.59,53.525,66640,1706723700,53.775,0.18499999999999517,0.0034521365926477917,True,56.92393092147271,61.17387972185033,48.424033320717484,70.73055274077265,0.0021982419331194234,0.003090583288863117,0.05207142857142953,-10222626,-10238385.927481351,-10132713.95074892,0.5206971
8005,2024-02-01 01:56:00,53.555,53.585,53.585,53.538,74280,1706723760,53.815,0.22999999999999687,0.004292245964355638,True,58.55273100693387,60.99913647418923,53.65992007242315,70.9326924959371,0.002520338948424395,0.0031645329790343374,0.0536428571428585,-10296906,-10257892.618320901,-10139152.85464112,0.5206971
8006,2024-02-01 01:57:00,53.571,53.58,53.58,53.555,41588,1706723820,53.782,0.20199999999999818,0.0037700634565135905,True,60.32554410888699,60.95423031650242,59.068171693656126,70.45303032965268,0.00270152574040131,0.0030638993243551392,0.049928571428572814,-10338494,-10284759.745547269,-10146970.154459115,0.5206971
8007,2024-02-01 01:58:00,53.585,53.635,53.635,53.585,81296,1706723880,53.756,0.12100000000000222,0.0022559895590566277,False,62.97050783496119,61.088648817733,66.73422586941757,80.59514882365396,0.0030859213714615075,0.0038547126335819015,0.05064285714285889,-10257198,-10275572.497031514,-10151292.815068562,0.5206971
8009,2024-02-01 02:00:00,53.695,53.685,53.695,53.675,101776,1706724000,53.755,0.07000000000000028,0.0013039023935922562,False,67.19998805968976,61.75524606943074,78.0894720402078,94.01265859495031,0.004512175220236821,0.005903870344624406,0.051928571428573225,-10192570,-10206843.109791785,-10150632.064967172,0.5206971
8010,2024-02-01 02:01:00,53.705,53.699,53.709,53.688,116808,1706724060,53.807,0.10800000000000409,0.002011210637069668,False,69.20350533922684,62.25179668741715,83.10692264284621,99.73029030129919,0.005146002603199657,0.006413657369125328,0.05135714285714447,-10075762,-10163149.406527858,-10147695.983988069,0.5206971
8013,2024-02-01 02:04:00,53.805,53.765,53.805,53.764,96560,1706724240,53.835,0.07000000000000028,0.0013019622430949554,False,74.38159908495055,64.26292712824642,94.61894299835882,108.31246331124798,0.007532008664623984,0.008825861729276668,0.05385714285714422,-9660402,-9806406.564897144,-10093468.449511971,0.5925076
8014,2024-02-01 02:05:00,53.76,53.76,53.785,53.76,77096,1706724300,53.825,0.06500000000000483,0.0012090773809524708,False,75.43731856624368,65.00788655744623,96.29618258383857,102.26213193871294,0.007898733639319578,0.008632183588710766,0.04814285714285812,-9737498,-9783437.043264763,-10079508.824040914,0.5925076
8016,2024-02-01 02:07:00,53.83,53.8,53.83,53.795,84852,1706724420,53.79,-0.00999999999999801,-0.00018587360594791842,False,78.12698480818176,66.63332518510121,101.11430405434285,98.99608026774564,0.008771407440317664,0.009396825677408004,0.04935714285714405,-9626686,-9677497.130339896,-10041492.653026618,0.5925076
8017,2024-02-01 02:08:00,53.805,53.845,53.86,53.805,96116,1706724480,53.8,-0.045000000000001705,-0.0008357321942613373,False,79.39101106368807,67.483837577007,103.20535803705022,99.5354832678135,0.009125759816988124,0.009834464570329044,0.04985714285714441,-9530570,-9628521.420226598,-10021456.470554987,0.5925076
8018,2024-02-01 02:09:00,53.855,53.849,53.87,53.845,147456,1706724540,53.735,-0.11399999999999721,-0.0021170309569350817,False,80.49827699277553,68.35146687139157,104.79189723554347,99.5343267072358,0.00940813901243526,0.009972897403329534,0.0470000000000011,-9383114,-9546718.946817733,-9996423.432494007,0.51949793
8021,2024-02-01 02:12:00,53.785,53.816,53.82,53.77,90436,1706724720,53.795,-0.021000000000000796,-0.0003902185223725434,False,81.98560681824368,70.84447582928237,104.26786879616628,62.71725988969435,0.008754630140026403,0.007900212473440155,0.04992857142857129,-9370562,-9431004.65090896,-9926154.546151087,0.51949793
8023,2024-02-01 02:14:00,53.833,53.828,53.835,53.809,44884,1706724840,53.72,-0.10800000000000409,-0.0020063907260162756,False,83.4227659226764,72.4314140655464,105.4054696369364,59.707477079519805,0.008178922689373671,0.0075296652344615505,0.04942857142857144,-9353990,-9378244.511515094,-9880467.679088334,0.51949793
8032,2024-02-01 02:23:00,53.861,53.86,53.89,53.86,90764,1706725380,53.875,0.015000000000000568,0.00027849981433346766,False,86.58504708658896,79.03044009743624,101.69426106489442,34.83685798983733,0.00798062122780998,0.0061061085055326685,0.054857142857142396,-9488294,-9333272.320677526,-9690106.405321365,0.6635213
8033,2024-02-01 02:24:00,53.845,53.799,53.855,53.799,110260,1706725440,53.82,0.021000000000000796,0.00039034182791503183,False,85.31396374698176,79.44934167407261,97.04320789280004,14.824429872428269,0.00665419517984646,0.004001343083919419,0.05592857142857101,-9598554,-9421699.54711835,-9686516.114916606,0.6074336
8034,2024-02-01 02:25:00,53.8,53.775,53.805,53.775,151272,1706725500,53.75,-0.02499999999999858,-0.00046490004648997823,False,83.81241267547753,79.74021307416626,91.95681187810007,-2.1156846731267933,0.005162447248360529,0.0021789513853886643,0.05221428571428583,-9749826,-9531075.031412235,-9688998.855508111,0.55681056
8035,2024-02-01 02:26:00,53.795,53.815,53.832,53.795,70976,1706725560,53.825,0.010000000000005116,0.00018582179689687108,False,82.6316981581293,79.93297874643046,88.02913698152696,-7.08393849128683,0.003986479579752191,0.0016345442425355135,0.05271428571428619,-9678850,-9580333.354274824,-9688600.86117446,0.55681056
8036,2024-02-01 02:27:00,53.835,53.782,53.845,53.782,60796,1706725620,53.81,0.028000000000005798,0.0005206202818788034,False,81.15681658600539,80.01456793573546,83.44131388654526,-16.353913894901893,0.0028911616469014583,0.0007005257811999914,0.05400000000000053,-9739646,-9633437.56951655,-9690602.631324483,0.55681056
8037,2024-02-01 02:28:00,53.805,53.756,53.808,53.756,35956,1706725680,53.825,0.06900000000000261,0.0012835776471464137,False,79.48647514128866,79.979361749439,78.500701924988,-26.004988029670912,0.001812679364288236,-0.0003442852009382093,0.0547857142857145,-9775602,-9680825.713011034,-9693935.939899994,0.55681056
8038,2024-02-01 02:29:00,53.755,53.745,53.785,53.74,72128,1706725740,53.836,0.09100000000000108,0.0016931807610010435,False,77.80319600757562,79.83428403331476,73.74101995609735,-32.70536064671357,0.0008123335196043647,-0.0011883581697633785,0.05392857142857161,-9847730,-9736460.47534069,-9699967.07951176,0.55681056
8039,2024-02-01 02:30:00,53.74,53.755,53.755,53.715,63216,1706725800,53.815,0.05999999999999517,0.0011161752395125136,False,76.34512983305933,79.60167375329773,69.83204199258253,-29.85465119569963,2.8703176004292886e-05,-0.001538557511195851,0.0509285714285715,-9784514,-9752478.316893794,-9703282.645021103,0.55681056
8041,2024-02-01 02:32:00,53.785,53.85,53.853,53.785,82392,1706725920,53.35,-0.5,-0.009285051067780872,False,75.33597599920896,79.06654861030016,67.87483077702655,11.335688666623625,-8.655812683746838e-05,0.00028217226746871565,0.054071428571429436,-9625050,-9699994.140841687,-9700371.413570037,0.5743014
8042,2024-02-01 02:33:00,53.84,53.787,53.841,53.787,74280,1706725980,53.206,-0.580999999999996,-0.010801866622046144,False,74.40397307948768,78.75571024157934,65.70049875530438,20.20120986017251,-7.109495778786132e-05,-4.0168619688647157e-05,0.05678571428571492,-9699330,-9699772.760561125,-9700330.573822193,0.5743014
8043,2024-02-01 02:34:00,53.825,53.835,53.835,53.795,45232,1706726040,53.505,-0.3299999999999983,-0.006129841181387542,False,74.07647656910378,78.44376133008096,65.34190704714942,36.93464887120028,0.00013681445446531583,0.0005526332789716702,0.056642857142858105,-9654098,-9684547.840374084,-9698517.531711519,0.5743014
8044,2024-02-01 02:35:00,53.837,53.825,53.855,53.808,80972,1706726100,53.285,-0.5400000000000063,-0.010032512772875174,False,73.39201305179847,78.10697811152879,63.962082932337836,48.217918759052566,0.0003415415415841023,0.0007509957158216752,0.05428571428571516,-9735070,-9701388.56024939,-9699950.961840479,0.5206971
8045,2024-02-01 02:36:00,53.82,53.833,53.845,53.82,65524,1706726160,53.655,-0.17799999999999727,-0.003306522021808134,False,72.68968837215475,77.74582546223719,62.577414191989845,54.831322718814775,0.0005591866798076893,0.0009944769562548635,0.050428571428572155,-9669546,-9690774.373499595,-9698758.610395754,0.5206971
8046,2024-02-01 02:37:00,53.8,53.79,53.8,53.756,79272,1706726220,53.595,-0.19500000000000028,-0.003625209146681545,False,71.44915132421517,77.32604718636907,59.69535959990736,48.85795802211233,0.0005112144924151929,0.00041527011763020015,0.053785714285714804,-9748818,-9710122.24899973,-9700721.723713567,0.5206971
8047,2024-02-01 02:38:00,53.77,53.8,53.8,53.75,81124,1706726280,53.475,-0.32499999999999574,-0.006040892193308472,False,70.4273711679069,76.86613545180492,57.54984260011085,45.77284792990312,0.0004094154069929978,0.00020581723614860757,0.05300000000000032,-9667694,-9695979.499333154,-9699426.518862056,0.5206971
8048,2024-02-01 02:39:00,53.785,53.735,53.785,53.735,33972,1706726340,53.435,-0.29999999999999716,-0.0055829533823392044,False,68.5893559471893,76.31435015149721,53.13936753857351,27.991608771935446,-6.380778601022401e-05,-0.0010102541720166678,0.05550000000000007,-9701666,-9697874.999555437,-9699514.34165178,0.5743014
8058,2024-02-01 02:49:00,53.914,53.875,53.914,53.86,137144,1706726940,53.325,-0.5499999999999972,-0.010208816705336373,False,57.08629150450852,67.6742924599408,35.91028959364397,83.42267445265175,0.0016472057014354977,0.0032589996796546362,0.054928571428570806,-9552482,-9564542.809150789,-9682139.275316475,0.5206971
8059,2024-02-01 02:50:00,53.865,53.9,53.9,53.865,59540,1706727000,53.255,-0.644999999999996,-0.011966604823747607,False,57.602659022964275,67.00285023080903,38.80227660727476,87.86757144664963,0.002363191410067347,0.003795162827331046,0.055642857142856376,-9492942,-9540675.872767193,-9674719.774323674,0.5206971
8060,2024-02-01 02:51:00,53.905,53.845,53.905,53.845,84036,1706727060,53.375,-0.46999999999999886,-0.008728758473395838,False,56.963297249160085,66.3335466986991,38.22279835008206,65.32822420010346,0.0026244649374189003,0.0031470119921220064,0.05442857142857095,-9576978,-9552776.581844795,-9670886.763565883,0.5206971
8061,2024-02-01 02:52:00,53.825,53.884,53.884,53.811,69572,1706727120,53.275,-0.6090000000000018,-0.011302056269022377,False,57.16166662724868,65.72208802726907,40.0408238272079,64.0175099020152,0.0028563238594373737,0.0033200417034743197,0.05607142857142833,-9507406,-9537653.054563198,-9664475.753229966,0.5206971
8062,2024-02-01 02:53:00,53.875,53.875,53.878,53.87,71692,1706727180,53.215,-0.6599999999999966,-0.012250580046403649,False,57.16332514159925,65.15150383489109,41.18696775501559,62.023751948382866,0.0029751272275949916,0.003212733963910228,0.05242857142857155,-9579098,-9551468.036375467,-9661127.606044479,0.5206971
8063,2024-02-01 02:54:00,53.855,53.82,53.855,53.815,56040,1706727240,53.185,-0.634999999999998,-0.01179858788554437,False,56.043568297296886,64.54430813238481,39.042088627121046,44.48840283530143,0.0027055411886333933,0.0021663691107101954,0.05228571428571475,-9635138,-9579358.024250312,-9660108.405807441,0.5206971
8064,2024-02-01 02:55:00,53.855,53.75,53.855,53.75,76524,1706727300,53.285,-0.4650000000000034,-0.008651162790697739,False,53.57134672069826,63.81277737160571,33.08848541888334,24.62008662421829,0.0019024386670204486,0.0002962336237945585,0.05750000000000049,-9711662,-9623459.34950021,-9662130.115383621,0.5743014
8065,2024-02-01 02:56:00,53.775,53.825,53.825,53.755,70104,1706727360,53.385,-0.44000000000000483,-0.008174640037157545,False,52.79299190364052,63.078125007074696,32.22272569677217,24.16837591536175,0.0013838768216514897,0.0003467531309135716,0.05750000000000049,-9641558,-9629492.23300014,-9661323.365760734,0.5743014
8066,2024-02-01 02:57:00,53.795,53.81,53.81,53.79,39552,1706727420,53.406,-0.40400000000000347,-0.007507898160193337,False,51.76071701016643,62.32363114061415,30.634888749270985,23.4120056607333,0.000962607937987088,0.00012007017065828428,0.05585714285714362,-9681110,-9646698.155333428,-9662099.31220149,0.5743014
8067,2024-02-01 02:58:00,53.82,53.825,53.835,53.8,26788,1706727480,53.325,-0.5,-0.009289363678588016,False,51.103070840477486,61.5755937872717,30.15802494688907,31.26455475973917,0.0007152734940810848,0.0002206046062690782,0.05514285714285805,-9654322,-9649239.436888952,-9661794.31956614,0.5743014
8068,2024-02-01 02:59:00,53.835,53.836,53.85,53.835,58128,1706727540,53.265,-0.570999999999998,-0.010606285756742662,False,50.71352870697363,60.85145611525183,30.43767389041723,42.719653565785606,0.000630366152012348,0.0004605514678748741,0.05121428571428664,-9596194,-9631557.624592636,-9659221.758014528,0.5743014
8069,2024-02-01 03:00:00,53.835,53.815,53.835,53.785,144488,1706727600,53.325,-0.4899999999999949,-0.00910526804794193,False,49.921821492461746,60.122813807065825,29.5198368632536,47.64750512841587,0.0005047479524673205,0.00025351155337726534,0.05007142857142962,-9740682,-9667932.41639509,-9662416.277308077,0.5206971
8115,2024-02-01 03:46:00,54.545,54.72,54.76,54.545,543984,1706730360,53.04,-1.6799999999999997,-0.030701754385964907,False,64.17822805325947,46.44840708988834,99.63786998000172,110.14450602024758,0.0356011839335153,0.041829106803949856,0.2008571428571432,-9981378,-10940219.12410798,-11670055.745133093,0.50478077
8117,2024-02-01 03:48:00,54.735,54.47,54.735,54.47,564712,1706730480,52.962,-1.5079999999999956,-0.027684964200477245,False,67.59059922032708,49.10941417150301,104.55296931797521,94.72881349927863,0.03827525553556531,0.038509851612205666,0.21035714285714338,-9912770,-10243922.499603547,-11513654.774342388,0.50478077
8118,2024-02-01 03:49:00,54.501,54.445,54.501,54.375,531320,1706730540,52.805,-1.6400000000000006,-0.0301221416107999,False,68.446878112885,50.39857843426181,104.54347747013139,72.93025514447864,0.03694163269376584,0.03427438701016689,0.2143571428571432,-10444090,-10310644.999735698,-11471711.05770151,0.50478077
8119,2024-02-01 03:50:00,54.435,54.344,54.45,54.285,389888,1706730600,52.815,-1.5290000000000035,-0.0281355807448845,False,68.82785228424133,51.62719669092711,103.22916347086979,51.19434331069151,0.0343609547167501,0.029199598762718635,0.20400000000000112,-10833978,-10485089.333157133,-11446701.918183804,0.50478077
8120,2024-02-01 03:51:00,54.315,54.107,54.315,54.02,555984,1706730660,52.925,-1.1820000000000022,-0.021845602232613195,False,68.2020617178799,52.73218769272396,99.14180976819178,32.1081861181319,0.030056984708106794,0.02144904469082017,0.21964285714285836,-11389962,-10786713.55543809,-11444476.823353067,0.5280748
8121,2024-02-01 03:52:00,54.131,54.018,54.131,54.018,299064,1706730720,53.05,-0.9680000000000035,-0.017919952608389862,False,67.24946050190532,53.70000588000272,94.3483697457105,12.541692507086225,0.024904367508678048,0.01459913310982055,0.2134285714285724,-11689026,-11087484.37029206,-11454066.987143144,0.5280748
8122,2024-02-01 03:53:00,53.995,53.975,53.995,53.887,478824,1706730780,53.18,-0.7950000000000017,-0.014729041222788359,False,66.18231220343463,54.532159634898186,89.48261734050753,0.49994325499122283,0.019674939267854928,0.00921608278620868,0.1806428571428579,-12167850,-11447606.246861374,-11482058.477843413,0.5230993
8123,2024-02-01 03:54:00,54.035,54.155,54.155,53.975,312128,1706730840,53.255,-0.8999999999999986,-0.016618964084572033,False,65.93164873976882,55.2921255752229,87.21069506886064,1.8000959803876526,0.015969003381790133,0.008557131609660536,0.16707142857142898,-11855722,-11583644.831240917,-11496711.949300535,0.5230993
8124,2024-02-01 03:55:00,54.124,54.065,54.194,54.035,376400,1706730900,53.106,-0.9589999999999961,-0.01773790807361502,False,65.3250253662273,55.96098556128985,84.05310497610218,3.387067350085971,0.012795452874639922,0.006448351860339492,0.16842857142857223,-12232122,-11799803.887493946,-11525551.559131887,0.5230993
